#"Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
81.39999999999169,-32528.950145392126,-27548.49909551363,299.5801835178315
81.59999999999123,-32323.140479071735,-27578.001957660745,285.42584894926665
81.79999999999076,-32528.278525072878,-27450.45042136105,305.4375316506933
81.9999999999903,-32531.546885788615,-27499.912179267325,302.65894266968303
82.19999999998983,-32545.961046429467,-27475.02237745945,305.0231237780698
82.39999999998936,-32570.375489237194,-27525.957003306074,303.42790253763354
82.5999999999889,-32397.11838638439,-27320.54950130667,305.36178811949173
82.79999999998843,-32457.641140523105,-27373.035156081634,305.8452294139105
82.99999999998796,-32433.295830202405,-27436.073353610118,300.5890052174035
83.1999999999875,-32282.46284884296,-27351.06495810754,296.62957637983516
83.39999999998703,-32439.52986318941,-27281.006189645705,310.29146824743987
83.59999999998657,-32300.906417645543,-27396.569159585546,295.00184643693996
83.7999999999861,-32422.114757132047,-27379.0528235792,303.346304263428
83.99999999998563,-32546.466060771985,-27337.578768941952,313.3209010955366
84.19999999998517,-32369.287265424326,-27455.28272037505,295.5833454982426
84.3999999999847,-32612.79437758203,-27542.618149266462,304.97726204609137
84.59999999998423,-32367.766888587823,-27524.795905303297,291.31059042921555
84.79999999998377,-32519.665326087823,-27450.029669552197,304.94474599655723
84.9999999999833,-32299.99782941796,-27376.93422122186,296.1282591562316
85.19999999998284,-32561.86640549262,-27500.75669764189,304.43189982136056
85.39999999998237,-32366.55700369354,-27547.55521185149,289.8688144335883
85.5999999999819,-32402.899000689533,-27443.992554292927,298.2842494346964
85.79999999998144,-32373.982227143424,-27404.433216046367,298.92441263560556
85.99999999998097,-32480.53142252058,-27419.200424416515,304.4452106990383
86.1999999999805,-32344.322871751792,-27259.22843964229,305.8746101347653
86.39999999998004,-32426.601763159764,-27310.636156866123,307.7315487804571
86.59999999997957,-32412.102991725376,-27229.446459525323,311.7430890248903
86.79999999997911,-32471.767054225376,-27278.33755178767,312.39109627734723
86.99999999997864,-32424.347334210062,-27339.375351224327,305.8672446711553
87.19999999997817,-32246.737959210062,-27241.002557874424,301.10106798668795
87.39999999997771,-32454.80531199093,-27266.135210200242,312.1048125442096
87.59999999997724,-32268.483601248183,-27289.867075354152,299.46983467062273
87.79999999997678,-32143.2973949594,-27011.116012859304,308.70694740265634
87.99999999997631,-32337.647520826868,-27040.54201823959,318.62733368639897
88.19999999997584,-32098.98149511096,-27015.867724899843,305.7554709144291
88.39999999997538,-32244.971152650483,-26968.033603977703,317.41420674781943
88.59999999997491,-32074.209222138772,-27107.126494614786,298.7760626813488
88.79999999997445,-32235.51334296682,-27118.567509041663,307.79051066378815
88.99999999997398,-32159.757400054514,-27140.392047404108,301.92092612309443
89.19999999997351,-32168.006923726643,-27174.79059253249,300.34803070293634
89.39999999997305,-32358.431101936905,-27273.487794991583,305.8655197724737
89.59999999997258,-32448.891185315122,-27345.546248416213,306.9724001781465
89.79999999997212,-32415.429139692482,-27391.16485610712,302.21560277262626
89.99999999997165,-32406.51758727079,-27462.892924200016,297.3650315953114
90.19999999997118,-32270.67883813937,-27265.596327538573,301.0617958155127
90.39999999997072,-32306.639910167432,-27377.414809896844,296.4988803927287
90.59999999997025,-32625.59127430941,-27358.149119669077,316.8430472567761
90.79999999996978,-32360.955107233283,-27375.125481682626,299.90371138123055
90.99999999996932,-32187.361357233283,-27214.258331388963,299.1381909419371
91.19999999996885,-32284.482801928127,-27119.06047505926,310.7064306290554
91.39999999996839,-32356.04504246771,-27131.040109274618,314.2903968117003
91.59999999996792,-32352.374895904708,-27190.70013499286,310.4810099822294
91.79999999996745,-32276.040667660418,-27205.29457588296,305.01154002589345
91.99999999996699,-32195.63423861895,-27200.372181938554,300.4710835771555
92.19999999996652,-32423.22343434574,-27273.402332008525,309.76799801291526
92.39999999996606,-32334.4163207745,-27258.705320415815,305.31018531103274
92.59999999996559,-32383.738142029935,-27198.27710634432,311.9117833179305
92.79999999996512,-32303.3201436488,-27135.844332023902,310.8299502327826
92.99999999996466,-32443.22330691616,-27381.730124028836,304.4549663108585
93.19999999996419,-32513.52164672065,-27414.45123398147,306.7152823550018
93.39999999996373,-32461.020622680982,-27474.623579284962,299.9378422542263
93.59999999996326,-32605.168927859253,-27549.854676525312,304.08329606851134
93.7999999999628,-32660.72023164385,-27591.415304063907,304.92485224792966
93.99999999996233,-32403.144055559183,-27637.141568761668,286.6808418237689
94.19999999996186,-32501.040437092364,-27550.581852876407,297.7761002576307
94.3999999999614,-32629.667341023334,-27591.88962680532,303.0284520483929
94.59999999996093,-32491.567740508093,-27603.06705994878,294.0492570536823
94.79999999996046,-32671.787109072815,-27704.12791583038,298.81073779490674
94.99999999996,-32786.38576253882,-27697.347055311373,306.11186307668663
95.19999999995953,-32664.596103444346,-27671.038104270585,300.36858244714745
95.39999999995906,-32719.633049907134,-27713.106844211667,301.14863583001613
95.5999999999586,-32412.753523086372,-27649.94681152253,286.4886120595572
95.79999999995813,-32639.199917160964,-27751.920146238117,293.97581785524653
95.99999999995767,-32529.25953980573,-27777.761521116277,285.80838043942344
96.1999999999572,-32685.356904745597,-27757.47173556246,296.4182819093665
96.39999999995673,-32567.70418126526,-27806.74106744834,286.37771741450916
96.59999999995627,-32537.525294583,-27793.586452225863,285.35368679617716
96.7999999999558,-32644.54985141527,-27897.716806567332,285.52777659339614
96.99999999995534,-32667.223205359944,-27940.40491228766,284.32386494965834
97.19999999995487,-32785.76129655776,-27987.307624210633,288.6328200733213
97.3999999999544,-32656.07444349656,-27812.074639167316,291.37247526540745
97.59999999995394,-32642.21071044798,-27800.534860403975,291.23268659079014
97.79999999995347,-32672.54897349223,-27808.048262018594,292.60562974541165
97.999999999953,-32682.21926343959,-27735.72248685133,297.5377927139401
98.19999999995254,-32760.85638244904,-27728.81342772662,302.6834992951353
98.39999999995207,-32539.327360799914,-27559.320059796242,299.5534914837117
98.5999999999516,-32688.691657432966,-27643.990219130093,303.4449224666735
98.79999999995114,-32685.081970180938,-27599.145011834422,305.92528911186514
98.99999999995067,-32590.150568945362,-27566.623999902105,302.1712283463556
99.19999999995021,-32501.643684620853,-27512.05828171491,300.12962595364166
99.39999999994974,-32431.200081661285,-27383.880790176743,303.6023895170939
99.59999999994928,-32508.938930254197,-27408.361722242902,306.80591792186584
99.79999999994881,-32300.174759643414,-27372.576975359494,296.40099535841244
99.99999999994834,-32294.300003618322,-27348.994173620682,297.4661558291268
100.19999999994788,-32190.762887364777,-27267.212329581904,296.1575497656782
100.39999999994741,-32388.114162622776,-27336.54865386599,303.8578046465542
100.59999999994695,-32363.646551956685,-27290.116649954376,305.1789895941528
100.79999999994648,-32287.42174078236,-27392.542894628743,294.43291146572494
100.99999999994601,-32570.769278751686,-27571.474005174823,300.7136864751481
101.19999999994555,-32449.588213811046,-27475.843391229748,299.1767957956581
101.39999999994508,-32433.962395865732,-27384.323132420977,303.7419386500211
101.59999999994461,-32138.820628961606,-27401.45018681331,284.9585895408733
101.79999999994415,-32486.238004783198,-27259.545319102268,314.39191717501177
101.99999999994368,-32388.54520504002,-27252.970774863497,308.9110433681101
102.19999999994322,-32397.70080421414,-27232.069086454954,310.71902574558607
102.39999999994275,-32367.15798706576,-27334.959539003583,302.6928524084966
102.59999999994228,-32213.00283003846,-27261.186375985766,297.8577777785637
102.79999999994182,-32366.59075767093,-27369.461889699218,300.5833745451109
102.99999999994135,-32254.32256250587,-27110.962595864577,309.3793528484246
103.19999999994089,-32088.96509461626,-26983.442524594342,307.10338745702774
103.39999999994042,-32108.22290711626,-26909.803483215015,312.69124611775624
103.59999999993995,-32020.695951853704,-26841.954973768734,311.5075636861965
103.79999999993949,-32004.546122105152,-26823.405670646403,311.6518949257697
103.99999999993902,-31932.47734112834,-26834.758210999717,306.634001063729
104.19999999993856,-32335.23495400764,-27138.09549026817,312.61425495845776
104.39999999993809,-32436.903447482124,-27228.12622925578,313.31428003449946
104.59999999993762,-32180.56557796712,-27207.315462647966,299.14703855260996
104.79999999993716,-32338.55982937498,-27114.451232878695,314.23648107004664
104.99999999993669,-32154.52940659746,-27121.861955072352,302.7210635367836
105.19999999993622,-32148.11066141064,-27248.577014911833,294.7129033635842
105.39999999993576,-32418.873301086976,-27246.804508044414,311.10622364702107
105.59999999993529,-32220.64970340155,-27230.280471982376,300.17677419131905
105.79999999993483,-32137.892331429204,-27191.60332864002,297.5252948674129
105.99999999993436,-32335.884966762475,-27234.10498534396,306.8782662040708
106.1999999999339,-32266.982199671358,-27304.7423857424,298.48475554289297
106.39999999993343,-32335.268371988,-27331.121661531186,301.00550629955063
106.59999999993296,-32409.512591370672,-27323.068544315465,305.9557911139706
106.7999999999325,-32372.3094331678,-27325.720524118282,303.55845612597506
106.99999999993203,-32572.019184683857,-27350.214475797897,314.097899430313
107.19999999993156,-32468.127393956296,-27487.683874357957,299.5797305623283
107.3999999999311,-32289.14761582151,-27481.315812398156,289.19692605503536
107.59999999993063,-32400.830844472308,-27368.973928923166,302.6723088127646
107.79999999993017,-32527.70622404755,-27546.407987771992,299.6311428092217
107.9999999999297,-32655.288065909554,-27639.36496786846,301.7138703248856
108.19999999992923,-32496.2870264698,-27685.135012383078,289.39664076157266
108.39999999992877,-32590.97141259929,-27698.56539216984,294.2841679931289
108.5999999999283,-32436.196963955706,-27591.67336449219,291.4039821793153
108.79999999992783,-32567.22656767367,-27602.35503421462,298.64305667102315
108.99999999992737,-32616.747261410288,-27467.100988777063,309.7574817937454
109.1999999999269,-32512.7989282379,-27537.607696337072,299.26379907408534
109.39999999992644,-32277.315320204594,-27490.484808644396,287.93367282606755
109.59999999992597,-32472.952142484864,-27432.807626421476,303.1708180558262
109.7999999999255,-32349.367284050066,-27424.401688882936,296.24266598407183
109.99999999992504,-32504.91584608596,-27577.47018695189,296.39184484576754
110.19999999992457,-32482.750186521444,-27529.242930741864,297.95948155730986
110.3999999999241,-32580.525721296406,-27625.524511519558,298.0493447058856
110.59999999992364,-32483.224293679465,-27501.056658061687,299.6834382362592
110.79999999992317,-32628.73681986748,-27519.016980015644,307.3558583383453
110.99999999992271,-32501.562776226463,-27542.679365526797,298.28286380952954
111.19999999992224,-32664.85836832851,-27685.145476235746,299.53578242991796
111.39999999992177,-32542.624233821203,-27597.974827874248,297.42667112470946
111.59999999992131,-32673.01374055675,-27717.23419975207,298.09616226313494
111.79999999992084,-32574.546872991486,-27691.696518394514,293.7093830800639
111.99999999992038,-32561.927674208535,-27627.760878038825,296.79612940682836
112.19999999991991,-32647.319478695805,-27599.27644064516,303.64592375263237
112.39999999991944,-32580.40352356364,-27514.014894224005,304.74943336452446
112.59999999991898,-32543.144023760018,-27442.16326184364,306.83019217970576
112.79999999991851,-32420.381990691792,-27583.977903988824,290.91558361892004
112.99999999991805,-32471.980472183437,-27508.311996189994,298.5706913023607
113.19999999991758,-32341.24691653397,-27491.915763970057,291.69316234104474
113.39999999991711,-32344.498677813855,-27474.856483833806,292.9148961667456
113.59999999991665,-32488.92959829804,-27548.008263816242,297.20242309526105
113.79999999991618,-32663.034628905792,-27520.75731830715,309.31422977168
113.99999999991572,-32566.41190261583,-27590.28631910638,299.32000145888503
114.19999999991525,-32392.41971511583,-27548.338077816443,291.3773976180152
114.39999999991478,-32445.594680806884,-27416.009947242943,302.5356343049147
114.59999999991432,-32412.757757242216,-27368.833069327666,303.3981999868117
114.79999999991385,-32308.254102025036,-27382.330247890524,296.3003064255561
114.99999999991338,-32244.270948577992,-27185.38038879758,304.29841536794436
115.19999999991292,-32253.934946429043,-27290.347866932687,298.56579520413766
115.39999999991245,-32282.05942972633,-27329.369671050692,297.91030811298305
115.59999999991199,-32380.672219353844,-27312.259876563097,304.8711621880788
115.79999999991152,-32293.267614981363,-27155.72452451309,309.0294606772213
115.99999999991105,-32308.558975784457,-27279.36202284263,302.512308829215
116.19999999991059,-32321.511342792743,-27252.576167040475,304.90261122612634
116.39999999991012,-32384.597280292743,-27362.70971327179,302.0726403827935
116.59999999990966,-32439.920380484982,-27444.641686787567,300.47208431394864
116.79999999990919,-32608.443855492253,-27432.232961171627,311.3553760728966
116.99999999990872,-32223.443666909152,-27388.162919108086,290.8480134187485
117.19999999990826,-32439.66141134815,-27469.686895096092,298.9500072878059
117.39999999990779,-32443.458037230856,-27400.115164651972,303.3632030872764
117.59999999990733,-32567.093650492403,-27498.19703156108,304.90029198648733
117.79999999990686,-32441.51948670429,-27483.00765033011,298.2605131622679
117.9999999999064,-32469.256665470806,-27484.164531057264,299.8593503930415
118.19999999990593,-32512.114952620963,-27522.993175445037,300.10173830252523
118.39999999990546,-32438.849869799975,-27467.431180125277,299.0368760743181
118.599999999905,-32304.09499774719,-27342.453884491086,298.44874296980475
118.79999999990453,-32461.44056416693,-27357.94703472237,306.98133820035565
118.99999999990406,-32328.986266009364,-27381.088337207068,297.6220737224699
119.1999999999036,-32449.478453509364,-27436.053133748326,301.5636259257273
119.39999999990313,-32353.491207298037,-27471.551640818972,293.654598067868
119.59999999990266,-32455.328178067837,-27523.697266799136,296.6435928481079
119.7999999999022,-32420.980714029516,-27439.02836002491,299.6704887855898
119.99999999990173,-32474.35719790522,-27490.980121156463,299.75618759015197
120.19999999990127,-32323.672693290893,-27453.807101787213,292.9283337992926
120.3999999999008,-32405.224305163574,-27299.268058325077,307.1294736446035
120.59999999990033,-32172.72825634567,-27223.43512895261,297.70599661332426
120.79999999989987,-32420.870094632934,-27197.8743366969,314.1695424781869
120.9999999998994,-32435.654001275223,-27346.423948821757,306.12337272457836
121.19999999989894,-32511.71410882901,-27425.628537117125,305.9342283864055
121.39999999989847,-32580.57367635463,-27547.22737836084,302.76189697689415
121.599999999898,-32520.4533735663,-27532.512876789115,300.03068285090114
121.79999999989754,-32466.098696269823,-27499.374132106575,298.7545187199154
121.99999999989707,-32604.95628277748,-27678.256135402014,296.34700140744815
122.1999999998966,-32332.214885956404,-27481.996131012012,291.74655270295597
122.39999999989614,-32355.74612032625,-27398.78232210598,298.1673967859405
122.59999999989567,-32290.364216973656,-27314.107401671004,299.3278952107355
122.7999999998952,-32219.466390557092,-27140.38601087217,305.51285757239737
122.99999999989474,-32212.366836310684,-27230.425720574654,299.6698127900768
123.19999999989427,-32544.8643232327,-27505.40162022729,303.12980617176424
123.39999999989381,-32055.84618386341,-27455.82839640038,276.6966604334127
123.59999999989334,-32481.8191057918,-27458.61820888656,302.15163877145636
123.79999999989288,-32485.273375362594,-27509.59927426229,299.292844243277
123.99999999989241,-32290.749937862594,-27422.374615018693,292.83869232824594
124.19999999989194,-32367.599311893166,-27439.433715925843,296.435149921245
124.39999999989148,-32394.163816972025,-27520.254650746792,293.1715597330523
124.59999999989101,-32488.543667444115,-27432.315659437183,304.13825964290334
124.79999999989055,-32380.918539828097,-27417.48597284354,298.55650108877
124.99999999989008,-32462.089192400512,-27436.336831660883,302.3051124219531
125.19999999988961,-32321.035790200403,-27346.733298133186,299.2103402929859
125.39999999988915,-32464.165091144212,-27296.849333289836,310.8203228039682
125.59999999988868,-32283.548701501655,-27367.983379468526,295.6772281306729
125.79999999988821,-32487.243888174242,-27394.428016458696,306.339064111129
125.99999999988775,-32422.329557822057,-27356.8557898367,304.6944033422106
126.19999999988728,-32484.864720504207,-27389.82192771713,306.47301612001485
126.39999999988682,-32523.644466922386,-27501.80377452937,302.0698208169552
126.59999999988635,-32408.592722426867,-27406.68987404846,300.87053526851224
126.79999999988588,-32533.287400373316,-27355.043961497082,311.47763609811904
126.99999999988542,-32644.485224539792,-27524.064185022755,307.99954850364463
127.19999999988495,-32567.16172291484,-27632.14499588631,296.84725378092884
127.39999999988449,-32737.058126958407,-27736.59535879208,300.7839126935899
127.59999999988402,-32677.30432073088,-27770.218334015837,295.16718580614014
127.79999999988355,-32690.811881450616,-27885.29775328902,289.0575150713115
127.99999999988309,-32609.38068912612,-27689.528515120648,295.9350874867285
128.19999999988403,-32556.39308249805,-27654.149347211875,294.8759184977836
128.39999999988498,-32427.317340659094,-27497.41020104487,296.539905888148
128.59999999988594,-32778.739215659094,-27628.598160741967,309.7872435494435
128.7999999998869,-32569.34745176515,-27548.2991974997,302.0221547005121
128.99999999988785,-32618.870361620502,-27646.031175773533,299.12232064544503
129.1999999998888,-32530.785048246762,-27623.085656081705,295.2040828894456
129.39999999988976,-32526.378607308667,-27564.16578418034,298.4831320134324
129.5999999998907,-32344.526092050946,-27535.01108808245,289.2981726134618
129.79999999989167,-32476.54810938734,-27452.43426182709,302.206553862887
129.99999999989262,-32522.37334421859,-27534.571110036923,300.0223661877468
130.19999999989358,-32347.7624709518,-27471.18451511723,293.332090671501
130.39999999989453,-32269.349192504305,-27453.682006884366,289.6682338166974
130.5999999998955,-32333.75176561222,-27498.179996514402,290.86551870343374
130.79999999989644,-32430.074322144734,-27424.9700176653,301.06310674379944
130.9999999998974,-32360.558945130295,-27391.918465649447,298.8697633547292
131.19999999989835,-32483.272144357557,-27473.560766302864,301.3402278184438
131.3999999998993,-32600.73459671074,-27543.630618176976,304.19095033468125
131.59999999990026,-32274.562144129362,-27426.164278056996,291.6370240243315
131.79999999990122,-32516.33176088793,-27559.78109507769,298.14254636938693
131.99999999990217,-32493.206852772477,-27612.998646918888,293.5504546220795
132.19999999990313,-32581.538313392666,-27513.592374509317,304.8431074262164
132.39999999990408,-32521.98341135279,-27498.75799094228,302.1531138901025
132.59999999990504,-32311.05265043836,-27462.257527033187,291.6609195356967
132.799999999906,-32511.333023100568,-27444.25422861165,304.79094763702886
132.99999999990695,-32682.191910218855,-27399.092471070995,317.7848519485962
133.1999999999079,-32385.348160218855,-27332.609576152754,303.9283665520774
133.39999999990886,-32337.728758432757,-27438.045857849385,294.721881178163
133.5999999999098,-32749.40125159995,-27689.954913135443,304.3318461312445
133.79999999991077,-32642.703563567105,-27587.451374192577,304.0795629662273
133.99999999991172,-32597.074722193036,-27594.147026443243,300.932181083424
134.19999999991268,-32499.622227235202,-27466.60004902116,302.74240077823146
134.39999999991363,-32562.46084662096,-27272.030296980287,318.22582715442235
134.5999999999146,-32370.903015921504,-27236.4893224157,308.8412236466939
134.79999999991554,-32285.37599859637,-27334.35163351643,297.8101326642069
134.9999999999165,-32306.352153837943,-27389.004017106054,295.7844666015029
135.19999999991745,-32421.434952613752,-27424.502371763898,300.57156763617854
135.3999999999184,-32385.734985495044,-27513.15113034105,293.09184066143325
135.59999999991936,-32465.271934637247,-27496.317330341233,298.8886583441252
135.79999999992032,-32341.66248098752,-27455.890062039165,293.8851488020581
135.99999999992127,-32480.60116589279,-27367.9902563754,307.529759692318
136.19999999992223,-32528.88765896455,-27496.744375306822,302.6895342025265
136.39999999992318,-32379.457910216326,-27446.552902393887,296.7202313042569
136.59999999992414,-32459.529520931537,-27419.98935383372,303.13446573106654
136.7999999999251,-32388.51160996486,-27322.36451772772,304.7349046142631
136.99999999992605,-32616.23520447992,-27509.098527506954,307.2004779517982
137.199999999927,-32375.55887811791,-27530.813278169575,291.41733577828006
137.39999999992796,-32523.034709608735,-27477.075947935315,303.5205519954688
137.5999999999289,-32523.62546314235,-27449.875030964904,305.19225475220327
137.79999999992987,-32628.2429705298,-27507.403526537906,308.0247160413046
137.99999999993082,-32553.167135966447,-27369.664482219814,311.7939842642299
138.19999999993178,-32512.42842501204,-27410.82555606577,306.8676126736161
138.39999999993273,-32422.9800924437,-27406.89887073188,301.72338165585154
138.5999999999337,-32213.684708527464,-27318.119173206098,294.47421665371564
138.79999999993464,-32330.420964968944,-27274.10512481592,304.1435428532353
138.9999999999356,-32244.202532454656,-27269.29598183956,299.24667514876825
139.19999999993655,-32361.777533301298,-27343.612156034127,301.84874614543253
139.3999999999375,-32487.5762775162,-27432.855044165044,304.04762531613716
139.59999999993846,-32482.7659389897,-27602.31724552519,293.564920244147
139.79999999993942,-32718.767894617835,-27669.984219493897,303.6904739727059
139.99999999994037,-32530.27044528167,-27725.376344896416,289.02021964702914
140.19999999994133,-32683.43918944552,-27804.21591003501,293.49121009952216
140.39999999994228,-32792.37158382722,-27817.512441749597,299.24382346762246
140.59999999994324,-32620.43187213692,-27746.168158907472,293.19288616624567
140.7999999999442,-32499.6920096901,-27689.48005215393,289.34009521758276
140.99999999994515,-32781.011163974734,-27838.772721743764,297.28164872708794
141.1999999999461,-32747.424187750963,-27908.15769809432,291.08776063533395
141.39999999994706,-32722.225619679142,-27847.052609171544,293.24758150261835
141.599999999948,-32699.16665181858,-27692.592050509673,301.15154688498103
141.79999999994897,-32595.801498340967,-27650.801054416283,297.44778648569513
141.99999999994992,-32676.965560840967,-27698.4799814453,299.4619580796035
142.19999999995088,-32770.21755601189,-27774.788459357835,300.48113123457915
142.39999999995183,-32643.945852024044,-27779.14155881622,292.62389055567354
142.5999999999528,-32624.11084713295,-27693.596997431217,296.5764002372617
142.79999999995374,-32438.51709713295,-27661.035875214002,287.3713016917191
142.9999999999547,-32706.038538358407,-27663.012367648305,303.34415308497347
143.19999999995565,-32725.607819272234,-27726.71990270217,300.6891834561179
143.3999999999566,-32572.840857652773,-27817.99793351587,286.0095805672353
143.59999999995756,-32722.92580665057,-27706.624680464767,301.7366091772171
143.79999999995852,-32525.082103547902,-27542.787267155276,299.69108951745665
143.99999999995947,-32423.319426337024,-27569.64933281252,291.9541549130484
144.19999999996043,-32319.529670305375,-27418.687050646928,294.7916396899647
144.39999999996138,-32442.280319560203,-27456.100102530676,299.92479988476714
144.59999999996234,-32354.582728828915,-27377.880201779917,299.3547053139629
144.7999999999633,-32460.907093610876,-27348.14651139293,307.5387626871576
144.99999999996425,-32199.016468610876,-27191.88659496818,301.1849471906949
145.1999999999652,-32202.287806181528,-27199.2430440521,300.9392227684329
145.39999999996616,-32267.439977877308,-27125.064329167362,309.32014492858775
145.5999999999671,-32339.716448474966,-27205.02075576276,308.85818624167985
145.79999999996807,-32314.759920243814,-27285.048729172617,302.54324087766315
145.99999999996902,-32184.04960328716,-27064.936058134335,307.9209011286064
146.19999999996998,-32169.1237332148,-27135.297530731885,302.79076381515506
146.39999999997093,-32101.3324440977,-27192.4314876039,295.27635844411105
146.59999999997189,-32315.667159327422,-27296.677258663927,301.8983422297855
146.79999999997284,-32328.55238678286,-27328.224021624337,300.7758281893271
146.9999999999738,-32422.11965946702,-27368.412496759905,303.9866277344724
147.19999999997475,-32301.835169797356,-27351.352469773323,297.77755085279495
147.3999999999757,-32235.874796751596,-27319.65280545567,295.71672758489683
147.59999999997666,-32493.646095334727,-27446.828260177455,303.5722263095761
147.79999999997762,-32496.339582674613,-27422.299633384857,305.20966955836616
147.99999999997857,-32270.331908543856,-27469.35371634274,288.78467301065155
148.19999999997953,-32350.989401546656,-27452.925174771226,294.6245159814003
148.39999999998048,-32403.19919947884,-27475.04216265562,296.43463507832513
148.59999999998143,-32192.765135640657,-27403.163152546767,288.10038020705827
148.7999999999824,-32281.274316010036,-27437.46263495958,291.36115942155755
148.99999999998334,-32349.31009035057,-27255.535254110466,306.3967469927349
149.1999999999843,-32163.381858982466,-27193.805427212355,298.9260620224147
149.39999999998525,-32210.534227674856,-27222.16056061213,300.0567385700192
149.5999999999862,-32313.4619521563,-27221.661659608508,306.27797578992966
149.79999999998716,-32375.98537397958,-27177.296327136602,312.70746426538113
149.99999999998812,-32267.41725371391,-27188.95918241641,305.47542496658696
150.19999999998907,-32350.1336419688,-27191.628833080962,310.29033351546275
150.39999999999003,-32106.2039544688,-27141.445677730575,298.6362441416217
150.59999999999098,-32234.156557949143,-27229.047464162926,301.0633948264229
150.79999999999194,-32394.10700266043,-27284.10127483381,307.3730548474752
150.9999999999929,-32228.19704081581,-27310.61064128051,295.7987983986948
151.19999999999385,-32336.194909975515,-27323.36621495767,301.5277382223312
151.3999999999948,-32443.21770531329,-27398.157607456844,303.4664962747091
151.59999999999576,-32439.749156231614,-27357.58290958553,305.69847622044324
151.79999999999671,-32311.233531231614,-27265.0561050862,303.5337049292075
151.99999999999767,-32249.330849007383,-27282.706387900893,298.74849739939367
152.19999999999862,-32305.83720027929,-27266.579458796827,303.11747748706404
152.39999999999958,-32421.90307752267,-27217.360255983105,313.0595759276208
152.60000000000053,-32384.69803556404,-27226.884453092003,310.24875540648736
152.8000000000015,-32228.64962005106,-27212.707311749953,301.715025845372
153.00000000000244,-32317.85061727863,-27392.6715262004,296.25550802259136
153.2000000000034,-32524.18952828669,-27529.498233780265,300.4367515387295
153.40000000000435,-32427.375288325915,-27429.275617042178,300.641769544171
153.6000000000053,-32361.555502626492,-27282.739608997857,305.49694841467516
153.80000000000626,-32156.981282798894,-27356.21467784079,288.77194578083686
154.00000000000722,-32498.86503906554,-27387.230024459364,307.47105842737875
154.20000000000817,-32314.34853952998,-27289.122871713393,302.2734312025289
154.40000000000913,-32356.863200940745,-27531.195576917933,290.26977234041493
154.60000000001008,-32419.73421980586,-27448.26978890464,299.039627464684
154.80000000001104,-32413.10139874756,-27369.354270782467,303.3875195400587
155.000000000012,-32383.554150598124,-27341.53449597303,303.283609919216
155.20000000001295,-32447.636514452257,-27404.94267399932,303.32416301611556
155.4000000000139,-32237.551734205306,-27360.789549525798,293.34317226042214
155.60000000001486,-32480.965796705306,-27369.09739923381,307.4850966903639
155.8000000000158,-32397.49197492015,-27418.26574872213,299.5065088848919
156.00000000001677,-32379.88259992015,-27380.1163622787,300.7420155360076
156.20000000001772,-32252.51591036201,-27409.3984357008,291.3194020635577
156.40000000001868,-32514.32638107837,-27654.758090537885,292.30893863178704
156.60000000001963,-32421.71676567514,-27532.637429428665,294.08406389651987
156.8000000000206,-32418.760092732322,-27533.39996370097,293.860349062484
157.00000000002154,-32484.92184556031,-27602.91877707315,293.6584177908305
157.2000000000225,-32315.83593805338,-27538.66276735504,287.3527720364172
157.40000000002345,-32516.990322909434,-27468.226109906216,303.6893033024918
157.6000000000244,-32412.36179055422,-27331.83840134376,305.59965634908434
157.80000000002536,-32377.54147805422,-27272.215492508927,307.09156266184476
158.00000000002632,-32259.567659224558,-27087.100535038335,311.13018374941413
158.20000000002727,-32219.509802288463,-27147.636637231888,305.0793348533928
158.40000000002823,-32364.271417609474,-27196.3739785364,310.85531163620465
158.60000000002918,-32369.485346845788,-27346.180730489985,302.1578776224605
158.80000000003014,-32217.043794327765,-27436.971003523446,287.5271877097731
159.0000000000311,-32620.57801770809,-27595.83135111601,302.2446186967326
159.20000000003205,-32671.45174070468,-27764.772934549226,295.1426934006241
159.400000000033,-32716.68611570468,-27752.211606371886,298.61917518731536
159.60000000003396,-32685.20174070468,-27824.856135675887,292.3556950429488
159.8000000000349,-32727.40779611902,-27762.875735370122,298.62263697493756
160.00000000003587,-32661.476369380543,-27740.056746606308,296.02937143512963
160.20000000003682,-32676.40273465286,-27867.04679964413,289.2886044222114
160.40000000003778,-32689.947172878165,-27833.120454277698,292.1440297476936
160.60000000003873,-32795.87789590773,-27791.213902676245,301.03662148711396
160.8000000000397,-32622.16760034935,-27868.146056516387,285.9601735437092
161.00000000004064,-32556.901342522848,-27781.450484107278,287.24917285943894
161.2000000000416,-32443.327361254138,-27608.19928478182,290.8388300527791
161.40000000004255,-32462.79696543119,-27645.723927972373,289.7527975133731
161.6000000000435,-32588.441839030245,-27669.229118865216,295.89662356108147
161.80000000004446,-32582.109997705644,-27669.742629468994,295.48486732326086
162.00000000004542,-32704.16153065613,-27684.787511843344,301.92144740329377
162.20000000004637,-32620.150486280792,-27787.842788656824,290.6691808373733
162.40000000004733,-32578.40626532599,-27697.99976415481,293.5623823264258
162.60000000004828,-32333.37987072949,-27567.696877212118,286.66162391468015
162.80000000004924,-32381.652495605318,-27475.994642395905,295.0812818401299
163.0000000000502,-32431.403485947696,-27544.819849011896,293.93394454989647
163.20000000005115,-32443.826869911194,-27499.94962263867,297.3802248420186
163.4000000000521,-32435.675804832514,-27485.76606609256,297.7430865352232
